uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,nlcdClass,plotID,subplotID,endDate,boutNumber,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"202f2c0d-8c93-48d5-b8c3-eb3d019acd57","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",5.00,,,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"ff57b173-d829-43fb-94c2-7967c400078e","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOUNU","Lotus unifoliolatus (Hook.) Benth. var. unifoliolatus","variety","Fabaceae","N",,,,,,,8.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"68c952ce-d4fc-4db1-8856-510ebaa1f291","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,12.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"486f6762-f40a-4d65-9974-bf6e46070cf6","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,0.50,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"a5368baf-aed1-44cd-a083-e3b4adfe6c25","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","2PLANT","Unknown plant","kingdom",,"UNK",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1071dd3b-37b8-4f9a-94ee-4c42c00768dc","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HOMU","Hordeum murinum L.","species","Poaceae","I",,,,,,,2.00,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"98a705db-ee6d-4926-82c8-39c9580c01ed","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PTDR","Pterostegia drymarioides Fisch. & C.A. Mey.","species","Polygonaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"8505ac0f-9c4b-4d3e-abf2-e47c3b185eed","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",1.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"5b566bb0-5cc5-49c9-98e5-89afdb438ecc","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",8.00,,,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"123bf6cb-199a-4c36-b166-769b4ecd0313","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK",,"Vumi/vumy",,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"6175ec8e-0e50-427f-8aae-0198f58718f6","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,20.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"039cd9d5-1e4c-48c4-879b-4ef55ea68cbd","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PLNO","Plagiobothrys nothofulvus (A. Gray) A. Gray","species","Boraginaceae","N",,,,,,,1.00,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"e35bdc74-077c-4d31-98f4-85503ccd445e","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAPY2","Carduus pycnocephalus L.","species","Asteraceae","I",,,,,,,12.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"9247678f-cd95-455e-904b-704e5d9149af","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"cdca551c-1c91-48d2-af7f-30c35baab045","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","SIGA","Silene gallica L.","species","Caryophyllaceae","I",,,,,,,0.50,"N",,"Same as other 1 m","0000-0003-0607-4441","0000-0002-0123-6184",,,
"2938ea4e-c5e3-442c-94f4-0fcd99c4588d","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","SIGA","Silene gallica L.","species","Caryophyllaceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"d7379199-3b81-4ac3-a2da-d56427af2a43","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",37.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"6515ee20-251b-421b-8eea-c8020c2027e5","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRCI","Trifolium ciliolatum Benth.","species","Fabaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2ee16e97-0053-4f02-b568-8a046895a596","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"8bf6859b-66ad-4cb9-865d-1d204b4a1a92","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRRU2","Bromus rubens L.","species","Poaceae","I",,,,,,,22.00,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"c549c375-feb8-4ddf-a9f4-21d908f65584","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK","cf. genus","Vumi/vumy",,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b6969e47-6c87-4d0e-894d-471b29c0b1cd","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",65.00,,,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"fb8b6ea5-5a72-4b43-93c8-41ace657438d","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AICA","Aira caryophyllea L.","species","Poaceae","I",,,,,,,30.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"95ef889b-7fe8-4bb5-babe-a4f16d965a13","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CLPU2","Clarkia purpurea (W. Curtis) A. Nelson & J.F. Macbr.","species","Onagraceae","N",,,,,,,0.50,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"a88ac550-0354-412b-b2e3-28bb2d6e1392","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HOMU","Hordeum murinum L.","species","Poaceae","I","cf. species",,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"bea53f9b-ac57-4d09-b6f2-5e88c2363053","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",12.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"4a79d870-b06e-45bf-aaa0-e0ed468e10bb","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"ead40351-9de4-4af1-b3e2-9e1710969680","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LAPE","Layia pentachaeta A. Gray","species","Asteraceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"8bf88b8a-26a7-4ba5-8bb0-2529fecb70a9","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,4.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"0dab8425-f3ff-42e3-ab5d-b3d87e7a4b34","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",2.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"ef04288e-62ab-4916-bd72-8335b6b05745","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GEMO","Geranium molle L.","species","Geraniaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"943af0c2-f0dd-4582-bdab-2e20aa014c08","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"rock",28.00,,,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"df88a6e3-ce26-49eb-bf24-d6c8326fdb1d","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,4.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"a7bfffbf-5aad-4ae2-8208-c9d4b42a9ff8","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1109e961-c33c-4783-b756-32fd1e6ee99e","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",9.00,,,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"4f67f307-bb19-4fc5-a5b9-541fd3c207de","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CRSE11","Croton setigerus Hook.","species","Euphorbiaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f048a831-c278-4d57-9b3d-7075d1c222c3","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOUNU","Lotus unifoliolatus (Hook.) Benth. var. unifoliolatus","variety","Fabaceae","N","cf. species",,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"0b24bbd1-c4e3-4b46-9dac-45070f5ee4ff","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,4.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"fe4b8109-925d-4ba1-bd41-d7e3c41fcd88","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"19160bed-bd37-49bc-85a0-080cfc8a7ded","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","31.1.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",13.00,,,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"1099b054-a7b0-40d6-a83a-c06df4da24c8","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",1.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2cff4e37-0718-47f2-9b8e-c94931402e1c","SJER_045.basePlot.div","D17","SJER",37.112827,-119.731615,"WGS84",20.10,412.8,0.1,"evergreenForest","SJER_045","32.2.1","2019-04-25",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",3.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"db033da1-2a1b-483c-89ca-43f62168a31c","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAPY2","Carduus pycnocephalus L.","species","Asteraceae","I",,,,,,,1.00,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"5c5658fb-e884-4358-af6a-413e5a6455fc","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I","cf. genus",,,,,,2.00,"N",,"Same as others","0000-0003-0607-4441","0000-0002-0123-6184",,,
"3acdaf23-90ea-4cc8-81c6-3f7df998cec7","SJER_005.basePlot.div","D17","SJER",37.123501,-119.748517,"WGS84",20.10,499.6,0.1,"grasslandHerbaceous","SJER_005","32.4.1","2019-04-25",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LUPIN","Lupinus sp.","genus","Fabaceae","UNK",,,,,,,0.50,"N",,,"0000-0003-0607-4441","0000-0002-0123-6184",,,
"0bba4eaa-9ed1-4a86-b39f-923cd7d6972c","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",40.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"9e552852-c8b2-4dfc-8577-32afc8dfda31","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HOMU","Hordeum murinum L.","species","Poaceae","I","cf. species",,,,,,20.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"df62032d-f344-45d7-bce9-290377bda589","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AICA","Aira caryophyllea L.","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"093c2e08-4f76-49fe-bc88-054ea36bcf6e","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f6b4c2cc-eea0-4038-98c9-74d1058ac143","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CLPU2","Clarkia purpurea (W. Curtis) A. Nelson & J.F. Macbr.","species","Onagraceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"9ec6b950-d48a-4838-b4dd-eab0d671dbd1","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PTDR","Pterostegia drymarioides Fisch. & C.A. Mey.","species","Polygonaceae","N",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f9e8e3cf-cc25-42a2-8f0f-940fa5fbeecf","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HOMU","Hordeum murinum L.","species","Poaceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"7ccbd5b7-3807-40be-9aac-b282ff4000a4","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CRSE11","Croton setigerus Hook.","species","Euphorbiaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"67fb612d-dbdf-4b87-8011-f4ed77ab8327","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAPY2","Carduus pycnocephalus L.","species","Asteraceae","I",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"04508f40-bce3-4290-9232-e70f0fcd108b","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PLCA2","Plagiobothrys canescens Benth.","species","Boraginaceae","N","cf. species",,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"32ad4bb8-7f40-458c-9744-0d61e03f141e","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"abbc84de-5303-4650-813b-612eae07087c","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PTDR","Pterostegia drymarioides Fisch. & C.A. Mey.","species","Polygonaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"043ad265-6091-485e-a456-624b7dc5794e","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",8.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"9f6c8484-5e7f-4cac-903b-117e8c73e092","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","2PLANT","Unknown plant","kingdom",,"UNK",,,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"faa583b3-56a7-4fe8-a42c-cc694ad03db7","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AMME","Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.","species","Boraginaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"65024da2-a79f-4820-96aa-1ec6c28e0f4d","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAAP2","Galium aparine L.","species","Rubiaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f477cf9c-c033-40a9-9206-3827dd271390","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"9442a7d8-a302-44e4-b664-9821d8b54470","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"30533ae0-22ae-40f4-bf95-b74ac6e0b305","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.3.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,10.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f8540f8d-aa17-4966-a936-19035f1114a1","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","40.1.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOPE","Lolium perenne L.","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"17c64ed7-8034-4c53-9409-2aff5d29ac44","SJER_004.basePlot.div","D17","SJER",37.108972,-119.746305,"WGS84",20.10,383.3,0.1,"grasslandHerbaceous","SJER_004","41.4.1","2019-04-29",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","POSE","Poa secunda J. Presl","species","Poaceae","N","cf. genus",,,,,,7.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
